Verb,Tense,Form,Translation,Difficulty
főz,Conditional past indefinite tense,főztem volna,I would have cooked,intermediate
főz,Conditional past indefinite tense,főztél volna,You would have cooked,intermediate
főz,Conditional past indefinite tense,főzött volna,He would have cooked,intermediate
főz,Conditional past indefinite tense,főztünk volna,We would have cooked,intermediate
főz,Conditional past indefinite tense,főztetek volna,You all would have cooked,intermediate
főz,Conditional past indefinite tense,főztek volna,They would have cooked,intermediate
főz,Conditional past definite tense,főztem volna,I would have cooked,intermediate
főz,Conditional past definite tense,főzted volna,You would have cooked,intermediate
főz,Conditional past definite tense,főzte volna,He would have cooked,intermediate
főz,Conditional past definite tense,főztük volna,We would have cooked,intermediate
főz,Conditional past definite tense,főztétek volna,You all would have cooked,intermediate
főz,Conditional past definite tense,főzték volna,They would have cooked,intermediate
főz,Future indefinite tense,fogok főzni,I will cook,advanced
főz,Future indefinite tense,fogsz főzni,You will cook,advanced
főz,Future indefinite tense,fog főzni,He will cook,advanced
főz,Future indefinite tense,fogunk főzni,We will cook,advanced
főz,Future indefinite tense,fogtok főzni,You all will cook,advanced
főz,Future indefinite tense,fognak főzni,They will cook,advanced
főz,Future definite tense,fogom főzni,I will cook,advanced
főz,Future definite tense,fogod főzni,You will cook,advanced
főz,Future definite tense,fogja főzni,He will cook,advanced
főz,Future definite tense,fogjuk főzni,We will cook,advanced
főz,Future definite tense,fogjátok főzni,You all will cook,advanced
főz,Future definite tense,fogják főzni,They will cook,advanced
főz,Subjunctive present definite tense,főzzem,I cook,advanced
főz,Subjunctive present definite tense,főzd,You cook,advanced
főz,Subjunctive present definite tense,főzze,He cooks,advanced
főz,Subjunctive present definite tense,főzzük,We cook,advanced
főz,Subjunctive present definite tense,főzzétek,You all cook,advanced
főz,Subjunctive present definite tense,főzzék,They cook,advanced
főz,Subjunctive present indefinite tense,főzzek,I cook,advanced
főz,Subjunctive present indefinite tense,főzz,You cook,advanced
főz,Subjunctive present indefinite tense,főzzön,He cooks,advanced
főz,Subjunctive present indefinite tense,főzzünk,We cook,advanced
főz,Subjunctive present indefinite tense,főzzetek,You all cook,advanced
főz,Subjunctive present indefinite tense,főzzenek,They cook,advanced
főz,Conjugated infinitives,főznöm,I cook,advanced
főz,Conjugated infinitives,főznöd,You cook,advanced
főz,Conjugated infinitives,főznie,He cooks,advanced
főz,Conjugated infinitives,főznünk,We cook,advanced
főz,Conjugated infinitives,főznötök,You all cook,advanced
főz,Conjugated infinitives,főzniük,They cook,advanced
számol,Present indefinite tense,számolok,I count,beginner
számol,Present indefinite tense,számolsz,You count,beginner
számol,Present indefinite tense,számol,He counts,beginner
számol,Present indefinite tense,számolunk,We count,beginner
számol,Present indefinite tense,számoltok,You all count,beginner
számol,Present indefinite tense,számolnak,They count,beginner
számol,Present definite tense,számolom,I count,beginner
számol,Present definite tense,számolod,You count,beginner
számol,Present definite tense,számolja,He counts,beginner
számol,Present definite tense,számoljuk,We count,beginner
számol,Present definite tense,számoljátok,You all count,beginner
számol,Present definite tense,számolják,They count,beginner
számol,Past indefinite tense,számoltam,I counted,intermediate
számol,Past indefinite tense,számoltál,You counted,intermediate
számol,Past indefinite tense,számolt,He counted,intermediate
számol,Past indefinite tense,számoltunk,We counted,intermediate
számol,Past indefinite tense,számoltatok,You all counted,intermediate
számol,Past indefinite tense,számoltak,They counted,intermediate
számol,Past definite tense,számoltam,I counted,intermediate
számol,Past definite tense,számoltad,You counted,intermediate
számol,Past definite tense,számolta,He counted,intermediate
számol,Past definite tense,számoltuk,We counted,intermediate
számol,Past definite tense,számoltátok,You all counted,intermediate
számol,Past definite tense,számolták,They counted,intermediate
számol,Conditional present indefinite tense,számolnék,I would count,intermediate
számol,Conditional present indefinite tense,számolnál,You would count,intermediate
számol,Conditional present indefinite tense,számolna,He would count,intermediate
számol,Conditional present indefinite tense,számolnánk,We would count,intermediate
számol,Conditional present indefinite tense,számolnátok,You all would count,intermediate
számol,Conditional present indefinite tense,számolnának,They would count,intermediate
számol,Conditional present definite tense,számolnám,I would count,intermediate
számol,Conditional present definite tense,számolnád,You would count,intermediate
számol,Conditional present definite tense,számolná,He would count,intermediate
számol,Conditional present definite tense,számolnánk,We would count,intermediate
számol,Conditional present definite tense,számolnátok,You all would count,intermediate
számol,Conditional present definite tense,számolnák,They would count,intermediate
számol,Conditional past indefinite tense,számoltam volna,I would have counted,intermediate
számol,Conditional past indefinite tense,számoltál volna,You would have counted,intermediate
számol,Conditional past indefinite tense,számolt volna,He would have counted,intermediate
számol,Conditional past indefinite tense,számoltunk volna,We would have counted,intermediate
számol,Conditional past indefinite tense,számoltatok volna,You all would have counted,intermediate
számol,Conditional past indefinite tense,számoltak volna,They would have counted,intermediate
számol,Conditional past definite tense,számoltam volna,I would have counted,intermediate
számol,Conditional past definite tense,számoltad volna,You would have counted,intermediate
számol,Conditional past definite tense,számolta volna,He would have counted,intermediate
számol,Conditional past definite tense,számoltuk volna,We would have counted,intermediate
számol,Conditional past definite tense,számoltátok volna,You all would have counted,intermediate
számol,Conditional past definite tense,számolták volna,They would have counted,intermediate
számol,Future indefinite tense,fogok számolni,I will count,advanced
számol,Future indefinite tense,fogsz számolni,You will count,advanced
számol,Future indefinite tense,fog számolni,He will count,advanced
számol,Future indefinite tense,fogunk számolni,We will count,advanced
számol,Future indefinite tense,fogtok számolni,You all will count,advanced
számol,Future indefinite tense,fognak számolni,They will count,advanced
számol,Future definite tense,fogom számolni,I will count,advanced
számol,Future definite tense,fogod számolni,You will count,advanced
számol,Future definite tense,fogja számolni,He will count,advanced
számol,Future definite tense,fogjuk számolni,We will count,advanced
számol,Future definite tense,fogjátok számolni,You all will count,advanced
számol,Future definite tense,fogják számolni,They will count,advanced
számol,Subjunctive present definite tense,számoljam,I count,advanced
számol,Subjunctive present definite tense,számold,You count,advanced
számol,Subjunctive present definite tense,számolja,He counts,advanced
számol,Subjunctive present definite tense,számoljuk,We count,advanced
számol,Subjunctive present definite tense,számoljátok,You all count,advanced
számol,Subjunctive present definite tense,számolják,They count,advanced
számol,Subjunctive present indefinite tense,számoljak,I count,advanced
számol,Subjunctive present indefinite tense,számolj,You count,advanced
számol,Subjunctive present indefinite tense,számoljon,He counts,advanced
számol,Subjunctive present indefinite tense,számoljunk,We count,advanced
számol,Subjunctive present indefinite tense,számoljatok,You all count,advanced
számol,Subjunctive present indefinite tense,számoljanak,They count,advanced
számol,Conjugated infinitives,számolnom,I count,advanced
számol,Conjugated infinitives,számolnod,You count,advanced
számol,Conjugated infinitives,számolnia,He counts,advanced
