Verb,Tense,Form,Translation,Difficulty
jön,Future indefinite tense,fogunk jönni,fogunk jönni,advanced
jön,Future indefinite tense,fogtok jönni,fogtok jönni,advanced
jön,Future indefinite tense,fognak jönni,fognak jönni,advanced
jön,Subjunctive present indefinite tense,jöjjek,jöjjek,beginner
jön,Subjunctive present indefinite tense,jöjj,jöjj,beginner
jön,Subjunctive present indefinite tense,jöjjön,jöjjön,beginner
jön,Subjunctive present indefinite tense,jöjjünk,jöjjünk,beginner
jön,Subjunctive present indefinite tense,jöjjetek,jöjjetek,beginner
jön,Subjunctive present indefinite tense,jöjjenek,jöjjenek,beginner
jön,Conjugated infinitives,jönnöm,jönnöm,advanced
jön,Conjugated infinitives,jönnöd,jönnöd,advanced
jön,Conjugated infinitives,jönnie,jönnie,advanced
jön,Conjugated infinitives,jönnünk,jönnünk,advanced
jön,Conjugated infinitives,jönnötök,jönnötök,advanced
jön,Conjugated infinitives,jönniük,jönniük,advanced
folytat,Present indefinite tense,folytatok,I folytatok,beginner
folytat,Present indefinite tense,folytatsz,You (singular) folytatsz,beginner
folytat,Present indefinite tense,folytat,folytat,beginner
folytat,Present indefinite tense,folytatunk,We folytatunk,beginner
folytat,Present indefinite tense,folytattok,I folytattok,beginner
folytat,Present indefinite tense,folytatnak,They folytatnak,beginner
folytat,Present definite tense,folytatom,I folytatom,beginner
folytat,Present definite tense,folytatod,You folytatod,beginner
folytat,Present definite tense,folytatja,He/She folytatja,beginner
folytat,Present definite tense,folytatjuk,We folytatjuk,beginner
folytat,Present definite tense,folytatjátok,I folytatjátok,beginner
folytat,Present definite tense,folytatják,They folytatják,beginner
folytat,Past indefinite tense,folytattam,I folytattam,intermediate
folytat,Past indefinite tense,folytattál,You folytattál,intermediate
folytat,Past indefinite tense,folytatott,He/She folytatott,intermediate
folytat,Past indefinite tense,folytattunk,We folytattunk,intermediate
folytat,Past indefinite tense,folytattatok,I folytattatok,intermediate
folytat,Past indefinite tense,folytattak,They folytattak,intermediate
folytat,Past definite tense,folytattam,I folytattam,intermediate
folytat,Past definite tense,folytattad,folytattad,intermediate
folytat,Past definite tense,folytatta,folytatta,intermediate
folytat,Past definite tense,folytattuk,folytattuk,intermediate
folytat,Past definite tense,folytattátok,I folytattátok,intermediate
folytat,Past definite tense,folytatták,folytatták,intermediate
folytat,Conditional present indefinite tense,folytatnék,folytatnék,beginner
folytat,Conditional present indefinite tense,folytatnál,folytatnál,beginner
folytat,Conditional present indefinite tense,folytatna,folytatna,beginner
folytat,Conditional present indefinite tense,folytatnánk,folytatnánk,beginner
folytat,Conditional present indefinite tense,folytatnátok,I folytatnátok,beginner
folytat,Conditional present indefinite tense,folytatnának,They folytatnának,beginner
folytat,Conditional present definite tense,folytatnám,folytatnám,beginner
folytat,Conditional present definite tense,folytatnád,folytatnád,beginner
folytat,Conditional present definite tense,folytatná,folytatná,beginner
folytat,Conditional present definite tense,folytatnánk,folytatnánk,beginner
folytat,Conditional present definite tense,folytatnátok,I folytatnátok,beginner
folytat,Conditional present definite tense,folytatnák,folytatnák,beginner
folytat,Conditional past indefinite tense,folytattam volna,folytattam volna,intermediate
folytat,Conditional past indefinite tense,folytattál volna,folytattál volna,intermediate
folytat,Conditional past indefinite tense,folytatott volna,folytatott volna,intermediate
folytat,Conditional past indefinite tense,folytattunk volna,folytattunk volna,intermediate
folytat,Conditional past indefinite tense,folytattatok volna,folytattatok volna,intermediate
folytat,Conditional past indefinite tense,folytattak volna,folytattak volna,intermediate
folytat,Conditional past definite tense,folytattam volna,folytattam volna,intermediate
folytat,Conditional past definite tense,folytattad volna,folytattad volna,intermediate
folytat,Conditional past definite tense,folytatta volna,folytatta volna,intermediate
folytat,Conditional past definite tense,folytattuk volna,folytattuk volna,intermediate
folytat,Conditional past definite tense,folytattátok volna,folytattátok volna,intermediate
folytat,Conditional past definite tense,folytatták volna,folytatták volna,intermediate
folytat,Future indefinite tense,fogok folytatni,fogok folytatni,advanced
folytat,Future indefinite tense,fogsz folytatni,fogsz folytatni,advanced
folytat,Future indefinite tense,fog folytatni,fog folytatni,advanced
folytat,Future indefinite tense,fogunk folytatni,fogunk folytatni,advanced
folytat,Future indefinite tense,fogtok folytatni,fogtok folytatni,advanced
folytat,Future indefinite tense,fognak folytatni,fognak folytatni,advanced
folytat,Future definite tense,fogom folytatni,fogom folytatni,advanced
folytat,Future definite tense,fogod folytatni,fogod folytatni,advanced
folytat,Future definite tense,fogja folytatni,fogja folytatni,advanced
folytat,Future definite tense,fogjuk folytatni,fogjuk folytatni,advanced
folytat,Future definite tense,fogjátok folytatni,fogjátok folytatni,advanced
folytat,Future definite tense,fogják folytatni,fogják folytatni,advanced
folytat,Subjunctive present definite tense,folytassam,folytassam,beginner
folytat,Subjunctive present definite tense,folytasd,folytasd,beginner
folytat,Subjunctive present definite tense,folytassa,folytassa,beginner
folytat,Subjunctive present definite tense,folytassuk,folytassuk,beginner
folytat,Subjunctive present definite tense,folytassátok,I folytassátok,beginner
folytat,Subjunctive present definite tense,folytassák,folytassák,beginner
folytat,Subjunctive present indefinite tense,folytassak,folytassak,beginner
folytat,Subjunctive present indefinite tense,folytass,folytass,beginner
folytat,Subjunctive present indefinite tense,folytasson,folytasson,beginner
folytat,Subjunctive present indefinite tense,folytassunk,We folytassunk,beginner
folytat,Subjunctive present indefinite tense,folytassatok,I folytassatok,beginner
folytat,Subjunctive present indefinite tense,folytassanak,They folytassanak,beginner
folytat,Conjugated infinitives,folytatnom,I folytatnom,advanced
folytat,Conjugated infinitives,folytatnod,You folytatnod,advanced
folytat,Conjugated infinitives,folytatnia,folytatnia,advanced
folytat,Conjugated infinitives,folytatnunk,We folytatnunk,advanced
folytat,Conjugated infinitives,folytatnotok,I folytatnotok,advanced
folytat,Conjugated infinitives,folytatniuk,folytatniuk,advanced
főz,Present indefinite tense,főzök,főzök,beginner
főz,Present indefinite tense,főzöl,főzöl,beginner
főz,Present indefinite tense,főz,főz,beginner
főz,Present indefinite tense,főzünk,főzünk,beginner
főz,Present indefinite tense,főztök,főztök,beginner
főz,Present indefinite tense,főznek,főznek,beginner
főz,Present definite tense,főzöm,főzöm,beginner
főz,Present definite tense,főzöd,főzöd,beginner
főz,Present definite tense,főzi,főzi,beginner
főz,Present definite tense,főzzük,főzzük,beginner
főz,Present definite tense,főzitek,főzitek,beginner
főz,Present definite tense,főzik,főzik,beginner
főz,Past indefinite tense,főztem,főztem,intermediate
főz,Past indefinite tense,főztél,főztél,intermediate
főz,Past indefinite tense,főzött,főzött,intermediate
főz,Past indefinite tense,főztünk,főztünk,intermediate
főz,Past indefinite tense,főztetek,főztetek,intermediate
főz,Past indefinite tense,főztek,főztek,intermediate
főz,Past definite tense,főztem,főztem,intermediate
főz,Past definite tense,főzted,főzted,intermediate
főz,Past definite tense,főzte,főzte,intermediate
főz,Past definite tense,főztük,főztük,intermediate
főz,Past definite tense,főztétek,főztétek,intermediate
főz,Past definite tense,főzték,főzték,intermediate
főz,Conditional present indefinite tense,főznék,főznék,beginner
főz,Conditional present indefinite tense,főznél,főznél,beginner
főz,Conditional present indefinite tense,főzne,főzne,beginner
főz,Conditional present indefinite tense,főznénk,főznénk,beginner
főz,Conditional present indefinite tense,főznétek,főznétek,beginner
főz,Conditional present indefinite tense,főznének,főznének,beginner
főz,Conditional present definite tense,főzném,főzném,beginner
főz,Conditional present definite tense,főznéd,főznéd,beginner
főz,Conditional present definite tense,főzné,főzné,beginner
főz,Conditional present definite tense,főznénk,főznénk,beginner
főz,Conditional present definite tense,főznétek,főznétek,beginner
főz,Conditional present definite tense,főznék,főznék,beginner
főz,Conditional past indefinite tense,főztem volna,főztem volna,intermediate
főz,Conditional past indefinite tense,főztél volna,főztél volna,intermediate
főz,Conditional past indefinite tense,főzött volna,főzött volna,intermediate
főz,Conditional past indefinite tense,főztünk volna,főztünk volna,intermediate
főz,Conditional past indefinite tense,főztetek volna,főztetek volna,intermediate
főz,Conditional past indefinite tense,főztek volna,főztek volna,intermediate
főz,Conditional past definite tense,főztem volna,főztem volna,intermediate
főz,Conditional past definite tense,főzted volna,főzted volna,intermediate
főz,Conditional past definite tense,főzte volna,főzte volna,intermediate
főz,Conditional past definite tense,főztük volna,főztük volna,intermediate
főz,Conditional past definite tense,főztétek volna,főztétek volna,intermediate
főz,Conditional past definite tense,főzték volna,főzték volna,intermediate
főz,Future indefinite tense,fogok főzni,fogok főzni,advanced
főz,Future indefinite tense,fogsz főzni,fogsz főzni,advanced
főz,Future indefinite tense,fog főzni,fog főzni,advanced
főz,Future indefinite tense,fogunk főzni,fogunk főzni,advanced
főz,Future indefinite tense,fogtok főzni,fogtok főzni,advanced
főz,Future indefinite tense,fognak főzni,fognak főzni,advanced
főz,Future definite tense,fogom főzni,fogom főzni,advanced
főz,Future definite tense,fogod főzni,fogod főzni,advanced
főz,Future definite tense,fogja főzni,fogja főzni,advanced
főz,Future definite tense,fogjuk főzni,fogjuk főzni,advanced
főz,Future definite tense,fogjátok főzni,fogjátok főzni,advanced
főz,Future definite tense,fogják főzni,fogják főzni,advanced
