Verb,Tense,Form,Translation,Difficulty
folytat,Past definite tense,folytattuk,We continueed,intermediate
folytat,Past definite tense,folytattátok,You all continueed,intermediate
folytat,Past definite tense,folytatták,He continueed,intermediate
folytat,Conditional present indefinite tense,folytatnék,I continue,intermediate
folytat,Conditional present indefinite tense,folytatnál,You continue,intermediate
folytat,Conditional present indefinite tense,folytatna,He continues,intermediate
folytat,Conditional present indefinite tense,folytatnánk,We continue,intermediate
folytat,Conditional present indefinite tense,folytatnátok,You all continue,intermediate
folytat,Conditional present indefinite tense,folytatnának,They continue,intermediate
folytat,Conditional present definite tense,folytatnám,I continue,intermediate
folytat,Conditional present definite tense,folytatnád,You continue,intermediate
folytat,Conditional present definite tense,folytatná,He continues,intermediate
folytat,Conditional present definite tense,folytatnánk,We continue,intermediate
folytat,Conditional present definite tense,folytatnátok,You all continue,intermediate
folytat,Conditional present definite tense,folytatnák,He continues,intermediate
folytat,Conditional past indefinite tense,folytattam volna,I would have continue,intermediate
folytat,Conditional past indefinite tense,folytattál volna,You would have continue,intermediate
folytat,Conditional past indefinite tense,folytatott volna,He would have continue,intermediate
folytat,Conditional past indefinite tense,folytattunk volna,We would have continue,intermediate
folytat,Conditional past indefinite tense,folytattatok volna,You all would have continue,intermediate
folytat,Conditional past indefinite tense,folytattak volna,They would have continue,intermediate
folytat,Conditional past definite tense,folytattam volna,I would have continue,intermediate
folytat,Conditional past definite tense,folytattad volna,You would have continue,intermediate
folytat,Conditional past definite tense,folytatta volna,He would have continue,intermediate
folytat,Conditional past definite tense,folytattuk volna,We would have continue,intermediate
folytat,Conditional past definite tense,folytattátok volna,You all would have continue,intermediate
folytat,Conditional past definite tense,folytatták volna,None would have continue,intermediate
folytat,Future indefinite tense,fogok folytatni,He continues,advanced
folytat,Future indefinite tense,fogsz folytatni,He continues,advanced
folytat,Future indefinite tense,fog folytatni,None will continue,advanced
folytat,Future indefinite tense,fogunk folytatni,He continues,advanced
folytat,Future indefinite tense,fogtok folytatni,He continues,advanced
folytat,Future indefinite tense,fognak folytatni,He continues,advanced
folytat,Future definite tense,fogom folytatni,He continues,advanced
folytat,Future definite tense,fogod folytatni,He continues,advanced
folytat,Future definite tense,fogja folytatni,He continues,advanced
folytat,Future definite tense,fogjuk folytatni,He continues,advanced
folytat,Future definite tense,fogjátok folytatni,He continues,advanced
folytat,Future definite tense,fogják folytatni,He continues,advanced
folytat,Subjunctive present definite tense,folytassam,He continues,advanced
folytat,Subjunctive present definite tense,folytasd,You continue,advanced
folytat,Subjunctive present definite tense,folytassa,He continues,advanced
folytat,Subjunctive present definite tense,folytassuk,We continue,advanced
folytat,Subjunctive present definite tense,folytassátok,You all continue,advanced
folytat,Subjunctive present definite tense,folytassák,He continues,advanced
folytat,Subjunctive present indefinite tense,folytassak,He continues,advanced
folytat,Subjunctive present indefinite tense,folytass,He continues,advanced
folytat,Subjunctive present indefinite tense,folytasson,He continues,advanced
folytat,Subjunctive present indefinite tense,folytassunk,We continue,advanced
folytat,Subjunctive present indefinite tense,folytassatok,You all continue,advanced
folytat,Subjunctive present indefinite tense,folytassanak,They continue,advanced
folytat,Conjugated infinitives,folytatnom,I continue,advanced
folytat,Conjugated infinitives,folytatnod,You continue,advanced
folytat,Conjugated infinitives,folytatnia,He continues,advanced
folytat,Conjugated infinitives,folytatnunk,We continue,advanced
folytat,Conjugated infinitives,folytatnotok,You all continue,advanced
folytat,Conjugated infinitives,folytatniuk,We continue,advanced
főz,Present indefinite tense,főzök,I cook,beginner
főz,Present indefinite tense,főzöl,You cook,beginner
főz,Present indefinite tense,főz,He cooks,beginner
főz,Present indefinite tense,főzünk,We cook,beginner
főz,Present indefinite tense,főztök,You all cook,beginner
főz,Present indefinite tense,főznek,They cook,beginner
főz,Present definite tense,főzöm,I cook,beginner
főz,Present definite tense,főzöd,You cook,beginner
főz,Present definite tense,főzi,He cooks,beginner
főz,Present definite tense,főzzük,We cook,beginner
főz,Present definite tense,főzitek,You all cook,beginner
főz,Present definite tense,főzik,They cook,beginner
főz,Past indefinite tense,főztem,I cooked,intermediate
főz,Past indefinite tense,főztél,You cooked,intermediate
főz,Past indefinite tense,főzött,He cooked,intermediate
főz,Past indefinite tense,főztünk,We cooked,intermediate
főz,Past indefinite tense,főztetek,They cooked,intermediate
főz,Past indefinite tense,főztek,They cooked,intermediate
főz,Past definite tense,főztem,I cooked,intermediate
főz,Past definite tense,főzted,You cooked,intermediate
főz,Past definite tense,főzte,He cooked,intermediate
főz,Past definite tense,főztük,We cooked,intermediate
főz,Past definite tense,főztétek,They cooked,intermediate
főz,Past definite tense,főzték,He cooked,intermediate
főz,Conditional present indefinite tense,főznék,I cook,intermediate
főz,Conditional present indefinite tense,főznél,You cook,intermediate
főz,Conditional present indefinite tense,főzne,He cooks,intermediate
főz,Conditional present indefinite tense,főznénk,We cook,intermediate
főz,Conditional present indefinite tense,főznétek,You all cook,intermediate
főz,Conditional present indefinite tense,főznének,They cook,intermediate
főz,Conditional present definite tense,főzném,I cook,intermediate
főz,Conditional present definite tense,főznéd,You cook,intermediate
főz,Conditional present definite tense,főzné,He cooks,intermediate
főz,Conditional present definite tense,főznénk,We cook,intermediate
főz,Conditional present definite tense,főznétek,You all cook,intermediate
főz,Conditional present definite tense,főznék,I cook,intermediate
főz,Conditional past indefinite tense,főztem volna,I would have cook,intermediate
főz,Conditional past indefinite tense,főztél volna,You would have cook,intermediate
főz,Conditional past indefinite tense,főzött volna,He would have cook,intermediate
főz,Conditional past indefinite tense,főztünk volna,We would have cook,intermediate
főz,Conditional past indefinite tense,főztetek volna,You all would have cook,intermediate
főz,Conditional past indefinite tense,főztek volna,You all would have cook,intermediate
főz,Conditional past definite tense,főztem volna,I would have cook,intermediate
főz,Conditional past definite tense,főzted volna,You would have cook,intermediate
főz,Conditional past definite tense,főzte volna,He would have cook,intermediate
főz,Conditional past definite tense,főztük volna,We would have cook,intermediate
főz,Conditional past definite tense,főztétek volna,You all would have cook,intermediate
főz,Conditional past definite tense,főzték volna,None would have cook,intermediate
főz,Future indefinite tense,fogok főzni,He cooks,advanced
főz,Future indefinite tense,fogsz főzni,He cooks,advanced
főz,Future indefinite tense,fog főzni,None will cook,advanced
főz,Future indefinite tense,fogunk főzni,He cooks,advanced
főz,Future indefinite tense,fogtok főzni,He cooks,advanced
főz,Future indefinite tense,fognak főzni,He cooks,advanced
főz,Future definite tense,fogom főzni,He cooks,advanced
főz,Future definite tense,fogod főzni,He cooks,advanced
főz,Future definite tense,fogja főzni,He cooks,advanced
főz,Future definite tense,fogjuk főzni,He cooks,advanced
főz,Future definite tense,fogjátok főzni,He cooks,advanced
főz,Future definite tense,fogják főzni,He cooks,advanced
főz,Subjunctive present definite tense,főzzem,He cooks,advanced
főz,Subjunctive present definite tense,főzd,You cook,advanced
főz,Subjunctive present definite tense,főzze,He cooks,advanced
főz,Subjunctive present definite tense,főzzük,We cook,advanced
főz,Subjunctive present definite tense,főzzétek,You all cook,advanced
főz,Subjunctive present definite tense,főzzék,He cooks,advanced
